file	title	source	site	artist	category	page_title
你给我的爱不是爱.txt	你给我的爱不是爱	jianpucn-306577	jianpucn	林忆莲		你给我的爱不是爱（带和弦版） 林忆莲 歌谱简谱网
爆裂都市.txt	爆裂都市	jianpucn-306719	jianpucn	BEYOND		爆裂都市 BEYOND 歌谱简谱网
妈妈_看看我吧.txt	妈妈 看看我吧	jianpucn-306721	jianpucn	李谷一		妈妈 看看我吧 （电影《樱》插曲） 李谷一 歌谱简谱网
啊野花_野花.txt	啊野花 野花	jianpucn-306723	jianpucn	李谷一		啊野花 野花（电影《扬帆》插曲） 李谷一 歌谱简谱网
莫叹息.txt	莫叹息	jianpucn-306724	jianpucn	李谷一		莫叹息（电影《扬帆》插曲） 李谷一 歌谱简谱网
啊_杜鹃花呀.txt	啊 杜鹃花呀	jianpucn-306728	jianpucn	李谷一		啊 杜鹃花呀（科教片《四川杜鹃花》插曲） 李谷一 歌谱简谱网
多年以后.txt	多年以后	jianpucn-306897	jianpucn	姜育恒		多年以后（李子恒、黄庆元词 黄庆元曲） 姜育恒 歌谱简谱网
好汉歌_古筝版曲谱.txt	好汉歌 古筝版曲谱	jianpucn-307705	jianpucn	刘欢		好汉歌 古筝版曲谱 刘欢 歌谱简谱网
月亮挂在天.txt	月亮挂在天	jianpucn-307929	jianpucn	腾格尔		月亮挂在天 腾格尔 歌谱简谱网
盲点.txt	盲点	jianpucn-308485	jianpucn	邓紫棋		盲点 邓紫棋 歌谱简谱网
祖国啊_春常在.txt	祖国啊 春常在	jianpucn-308696	jianpucn	李谷一		祖国啊 春常在（电影《他们在相爱》插曲） 李谷一 歌谱简谱网
郴州行.txt	郴州行	jianpucn-308875	jianpucn	张也		郴州行 张也 歌谱简谱网
想着你的感觉.txt	想着你的感觉	jianpucn-309239	jianpucn	杜德伟		想着你的感觉 杜德伟 歌谱简谱网
如果你是李白.txt	如果你是李白	jianpucn-309347	jianpucn	莫文蔚		如果你是李白 莫文蔚 歌谱简谱网
楼上来的声音其他.txt	楼上来的声音其他	jianpucn-309752	jianpucn	张学友		楼上来的声音其他 张学友 歌谱简谱网
家乡有座光雾山.txt	家乡有座光雾山	jianpucn-310298	jianpucn	王宏伟		家乡有座光雾山 王宏伟 歌谱简谱网
英雄万岁.txt	英雄万岁	jianpucn-311565	jianpucn	王宏伟		英雄万岁 王宏伟 歌谱简谱网
一路逆风.txt	一路逆风	jianpucn-312028	jianpucn	邓紫棋		一路逆风 邓紫棋 歌谱简谱网
我们都是孤独的.txt	我们都是孤独的	jianpucn-312516	jianpucn	华晨宇		我们都是孤独的 华晨宇 歌谱简谱网
爱你不是两三天.txt	爱你不是两三天	jianpucn-312593	jianpucn	梁静茹		爱你不是两三天 梁静茹 歌谱简谱网
一夜长大.txt	一夜长大	jianpucn-312594	jianpucn	梁静茹		一夜长大 梁静茹 歌谱简谱网
苿莉花.txt	苿莉花	jianpucn-312758	jianpucn	宋祖英		苿莉花（江苏民歌） 宋祖英 歌谱简谱网
吉祥的藏历新年.txt	吉祥的藏历新年	jianpucn-312912	jianpucn	降央卓玛		吉祥的藏历新年 降央卓玛 歌谱简谱网
故园情_根据原唱标注和声.txt	故园情 根据原唱标注和声	jianpucn-313194	jianpucn	王宏伟		故园情 根据原唱标注和声 王宏伟 歌谱简谱网
不想睡.txt	不想睡	jianpucn-313427	jianpucn	梁静茹		不想睡 梁静茹 歌谱简谱网
序.txt	序	jianpucn-313428	jianpucn	梁静茹		序 梁静茹 歌谱简谱网
杨树.txt	杨树	jianpucn-313475	jianpucn	刘欢		杨树 刘欢 歌谱简谱网
最后.txt	最后	jianpucn-313729	jianpucn	梁静茹		最后 梁静茹 歌谱简谱网
深流.txt	深流	jianpucn-313754	jianpucn	刘欢		深流（电视剧《深流》插曲） 刘欢 歌谱简谱网
漁家姑娘在海边.txt	漁家姑娘在海边	jianpucn-314088	jianpucn	宋祖英		漁家姑娘在海边 宋祖英 歌谱简谱网
中华合家欢.txt	中华合家欢	jianpucn-314506	jianpucn	阎维文		中华合家欢 阎维文 歌谱简谱网
阳光之光.txt	阳光之光	jianpucn-314786	jianpucn	宋祖英		阳光之光（电视剧《郭秀明》片头歌） 宋祖英 歌谱简谱网
皎洁的圆月挂在天上.txt	皎洁的圆月挂在天上	jianpucn-315126	jianpucn	李谷一		皎洁的圆月挂在天上（广播剧《月亮里的鸳鸯》插曲） 李谷一 歌谱简谱网
为梦起航.txt	为梦起航	jianpucn-315386	jianpucn	蒋大为		为梦起航 蒋大为 歌谱简谱网
小岛上的蔷薇花.txt	小岛上的蔷薇花	jianpucn-316312	jianpucn	阎维文		小岛上的蔷薇花 阎维文 歌谱简谱网
再敬一次军礼.txt	再敬一次军礼	jianpucn-316415	jianpucn	阎维文		再敬一次军礼 阎维文 歌谱简谱网
思念母亲.txt	思念母亲	jianpucn-317059	jianpucn	降央卓玛		思念母亲 降央卓玛 歌谱简谱网
孙悟空.txt	孙悟空	jianpucn-317301	jianpucn	五月天		孙悟空 五月天 歌谱简谱网
日落之前.txt	日落之前	jianpucn-317417	jianpucn	李健		日落之前 李健 歌谱简谱网
红树林之歌.txt	红树林之歌	jianpucn-318105	jianpucn	王宏伟		红树林之歌 王宏伟 歌谱简谱网
昨天的故事.txt	昨天的故事	jianpucn-318566	jianpucn	刘欢		昨天的故事（电视连续剧《方城之误》主题歌） 刘欢 歌谱简谱网
昨天的故事今天的歌.txt	昨天的故事今天的歌	jianpucn-318615	jianpucn	刘欢		昨天的故事今天的歌（电视剧《方城误区》主题歌） 刘欢 歌谱简谱网
钢琴和弦_《情网》.txt	钢琴和弦 《情网》	jianpucn-319463	jianpucn	张学友		钢琴和弦 《情网》 张学友 歌谱简谱网
母恩难报答.txt	母恩难报答	jianpucn-319576	jianpucn	阎维文		母恩难报答 阎维文 歌谱简谱网
感到幸福你就拍拍手.txt	感到幸福你就拍拍手	jianpucn-320213	jianpucn	凤凰传奇		感到幸福你就拍拍手 凤凰传奇 歌谱简谱网
谁见过梦中的桃花源.txt	谁见过梦中的桃花源	jianpucn-320432	jianpucn	降央卓玛		谁见过梦中的桃花源 降央卓玛 歌谱简谱网
中华儿女.txt	中华儿女	jianpucn-322001	jianpucn	阎维文		中华儿女（央视大型专题片《民族的吼声》主题歌） 阎维文 歌谱简谱网
一带一路歌.txt	一带一路歌	jianpucn-333386	jianpucn	殷秀梅		一带一路歌（《2016年文学艺术迎春晚会》选曲） 殷秀梅 歌谱简谱网
今夜想起你.txt	今夜想起你	jianpucn-341294	jianpucn	邓丽君		今夜想起你（林煌坤词 猪俁公章曲） 邓丽君 歌谱简谱网
我们从古田再出发.txt	我们从古田再出发	jianpucn-341350	jianpucn	阎维文		我们从古田再出发 阎维文 歌谱简谱网
甜蜜的小雨.txt	甜蜜的小雨	jianpucn-341419	jianpucn	邓丽君		甜蜜的小雨（庄奴词 佚名曲） 邓丽君 歌谱简谱网
七星之爱.txt	七星之爱	jianpucn-341642	jianpucn	阎维文		七星之爱 阎维文 歌谱简谱网
在这片土地上.txt	在这片土地上	jianpucn-341645	jianpucn	阎维文		在这片土地上 阎维文 歌谱简谱网
陪你度过漫长岁月.txt	陪你度过漫长岁月	jianpucn-342614	jianpucn	陈奕迅		陪你度过漫长岁月 陈奕迅 歌谱简谱网
野姜花我的回忆.txt	野姜花我的回忆	jianpucn-342959	jianpucn	孟庭苇		野姜花我的回忆 孟庭苇 歌谱简谱网
风雨同舟.txt	风雨同舟	jianpucn-343086	jianpucn	刘欢		风雨同舟（电视连续剧《忻口战役》主题曲） 刘欢 歌谱简谱网
《爱我中华》合唱_混声合唱.txt	《爱我中华》合唱 混声合唱	jianpucn-343400	jianpucn	宋祖英		《爱我中华》合唱 混声合唱 宋祖英 歌谱简谱网
唐颂.txt	唐颂	jianpucn-343550	jianpucn	韩磊		唐颂 韩磊 歌谱简谱网
母亲的眼睛.txt	母亲的眼睛	jianpucn-343711	jianpucn	宋祖英		母亲的眼睛（08年文化部春晚歌曲） 宋祖英 歌谱简谱网
女人的选择.txt	女人的选择	jianpucn-343864	jianpucn	姜育恒		女人的选择 姜育恒 歌谱简谱网
得民心者得天下--电视连续剧《雍正王朝》主题曲.txt	得民心者得天下--电视连续剧《雍正王朝》主题曲	jianpucn-345302	jianpucn	刘欢		得民心者得天下--电视连续剧《雍正王朝》主题曲 刘欢 歌谱简谱网
天下最美的女人.txt	天下最美的女人	jianpucn-345443	jianpucn	蒋大为		天下最美的女人 蒋大为 歌谱简谱网
消失的月光.txt	消失的月光	jianpucn-347479	jianpucn	李健		消失的月光 李健 歌谱简谱网
苦恋.txt	苦恋	jianpucn-348436	jianpucn	张学友		苦恋 张学友 歌谱简谱网
山水贵客.txt	山水贵客	jianpucn-348757	jianpucn	韩红		山水贵客 韩红 歌谱简谱网
风流江西.txt	风流江西	jianpucn-349064	jianpucn	张也		风流江西 张也 歌谱简谱网
在这个世界相遇.txt	在这个世界相遇	jianpucn-349081	jianpucn	陈奕迅		在这个世界相遇（电影《大鱼海棠》主题曲） 陈奕迅 歌谱简谱网
故乡的歌谣--电视剧《安居》片尾曲.txt	故乡的歌谣--电视剧《安居》片尾曲	jianpucn-349163	jianpucn	降央卓玛		故乡的歌谣--电视剧《安居》片尾曲 降央卓玛 歌谱简谱网
他不爱我.txt	他不爱我	jianpucn-349803	jianpucn	莫文蔚		他不爱我 莫文蔚 歌谱简谱网
平凉之歌_又名_神仙留恋的地方.txt	平凉之歌 又名 神仙留恋的地方	jianpucn-401114	jianpucn	王宏伟		平凉之歌 又名 神仙留恋的地方 王宏伟 歌谱简谱网
富士山下.txt	富士山下	jianpucn-401256	jianpucn	陈奕迅		富士山下 陈奕迅 歌谱简谱网
问声祖国好.txt	问声祖国好	jianpucn-401298	jianpucn	李谷一		问声祖国好 李谷一 歌谱简谱网
恐龙进化论.txt	恐龙进化论	jianpucn-401511	jianpucn	陈奕迅		恐龙进化论 陈奕迅 歌谱简谱网
拉住老区人民的手.txt	拉住老区人民的手	jianpucn-401659	jianpucn	阎维文		拉住老区人民的手 阎维文 歌谱简谱网
醉美铜钹山.txt	醉美铜钹山	jianpucn-401673	jianpucn	蒋大为		醉美铜钹山 蒋大为 歌谱简谱网
你好毒.txt	你好毒	jianpucn-401701	jianpucn	张学友		你好毒 张学友 歌谱简谱网
你怎么连话都说不清楚.txt	你怎么连话都说不清楚	jianpucn-401719	jianpucn	蔡依林		你怎么连话都说不清楚 蔡依林 歌谱简谱网
强军之歌.txt	强军之歌	jianpucn-401739	jianpucn	阎维文		强军之歌 阎维文 歌谱简谱网
南阳_我的家乡.txt	南阳 我的家乡	jianpucn-401963	jianpucn	宋祖英		南阳 我的家乡 宋祖英 歌谱简谱网
祖国向你报告.txt	祖国向你报告	jianpucn-402286	jianpucn	阎维文		祖国向你报告 阎维文 歌谱简谱网
最心疼的女人.txt	最心疼的女人	jianpucn-402501	jianpucn	刀郎		最心疼的女人 刀郎 歌谱简谱网
别无选择.txt	别无选择	jianpucn-402798	jianpucn	韩磊		别无选择（电视剧《逃出陷井》片尾歌） 韩磊 歌谱简谱网
白杨姑娘.txt	白杨姑娘	jianpucn-402854	jianpucn	李谷一		白杨姑娘 李谷一 歌谱简谱网
不消失的回忆.txt	不消失的回忆	jianpucn-402899	jianpucn	孟庭苇		不消失的回忆 孟庭苇 歌谱简谱网
龙船调.txt	龙船调	jianpucn-404746	jianpucn	宋祖英		龙船调（湖北民歌） 宋祖英 歌谱简谱网
唰啦啦_下起小雨.txt	唰啦啦 下起小雨	jianpucn-404883	jianpucn	阎维文		唰啦啦 下起小雨 阎维文 歌谱简谱网
老屋.txt	老屋	jianpucn-405369	jianpucn	降央卓玛		老屋（张守伦 王德清词 何均曲） 降央卓玛 歌谱简谱网
想把你写成一首歌.txt	想把你写成一首歌	jianpucn-406072	jianpucn	五月天		想把你写成一首歌 五月天 歌谱简谱网
瞳孔里的太阳.txt	瞳孔里的太阳	jianpucn-406260	jianpucn	邓紫棋		瞳孔里的太阳 邓紫棋 歌谱简谱网
中国禧福祥.txt	中国禧福祥	jianpucn-407800	jianpucn	王宏伟		中国禧福祥 王宏伟 歌谱简谱网
假如爱有天意.txt	假如爱有天意	jianpucn-408109	jianpucn	李健		假如爱有天意 李健 歌谱简谱网
情人山.txt	情人山	jianpucn-408203	jianpucn	高胜美		情人山（狄薏词 姚敏曲） 高胜美 歌谱简谱网
少年壮志不言愁.txt	少年壮志不言愁	jianpucn-409110	jianpucn	刘欢		少年壮志不言愁（电视剧《便衣警察》主题曲） 刘欢 歌谱简谱网
不为谁而作的歌.txt	不为谁而作的歌	jianpucn-409237	jianpucn	林俊杰		不为谁而作的歌 林俊杰 歌谱简谱网
春来人不来.txt	春来人不来	jianpucn-409715	jianpucn	费玉清		春来人不来 费玉清 歌谱简谱网
家住渭水边.txt	家住渭水边	jianpucn-410935	jianpucn	张也		家住渭水边 张也 歌谱简谱网
贝加尔湖畔.txt	贝加尔湖畔	jianpucn-411448	jianpucn	李健		贝加尔湖畔（简和谱） 李健 歌谱简谱网
丑八怪_2.txt	丑八怪	jianpucn-411643	jianpucn	薛之谦		丑八怪（简和谱） 薛之谦 歌谱简谱网
大鱼.txt	大鱼	jianpucn-411644	jianpucn	周深		大鱼（简和谱） 周深 歌谱简谱网
好久不见_4.txt	好久不见	jianpucn-411970	jianpucn	陈奕迅		好久不见（简和谱） 陈奕迅 歌谱简谱网
思美人.txt	思美人	jianpucn-412005	jianpucn	张靓颖		思美人（电视剧《思美人》主题曲） 张靓颖 歌谱简谱网
相约花开的时候.txt	相约花开的时候	jianpucn-413263	jianpucn	蒋大为		相约花开的时候 蒋大为 歌谱简谱网
千年之约.txt	千年之约	jianpucn-413740	jianpucn	韩红		千年之约 韩红 歌谱简谱网
离开地球表面.txt	离开地球表面	jianpucn-413796	jianpucn	五月天		离开地球表面（尤克里里指弹谱） 五月天 歌谱简谱网
情愿一个人.txt	情愿一个人	jianpucn-413881	jianpucn	孟庭苇		情愿一个人 孟庭苇 歌谱简谱网
不将就.txt	不将就	jianpucn-414186	jianpucn	李荣浩		不将就（尤克里里指弹谱） 李荣浩 歌谱简谱网
母恩难报的.txt	母恩难报的	jianpucn-414311	jianpucn	阎维文		母恩难报的 阎维文 歌谱简谱网
瞄着你就爱.txt	瞄着你就爱	jianpucn-414642	jianpucn	凤凰传奇		瞄着你就爱 凤凰传奇 歌谱简谱网
扭的节日.txt	扭的节日	jianpucn-414894	jianpucn	宋祖英		扭的节日 宋祖英 歌谱简谱网
蝶儿蝶儿满天飞.txt	蝶儿蝶儿满天飞	jianpucn-415147	jianpucn	高胜美		蝶儿蝶儿满天飞(飘雪)（ Bb调） 高胜美 歌谱简谱网
退伍兵的情怀.txt	退伍兵的情怀	jianpucn-415385	jianpucn	阎维文		退伍兵的情怀 阎维文 歌谱简谱网
母爱无价.txt	母爱无价	jianpucn-415535	jianpucn	阎维文		母爱无价 阎维文 歌谱简谱网
桃花诺.txt	桃花诺	jianpucn-415649	jianpucn	邓紫棋		桃花诺（电视剧《上古情歌》片尾曲） 邓紫棋 歌谱简谱网
中国的希望合唱谱.txt	中国的希望合唱谱	jianpucn-415713	jianpucn	张也		中国的希望合唱谱 张也 歌谱简谱网
岳阳楼.txt	岳阳楼	jianpucn-415871	jianpucn	王宏伟		岳阳楼 王宏伟 歌谱简谱网
默默的祝福.txt	默默的祝福	jianpucn-416257	jianpucn	苏小明		默默的祝福 苏小明 歌谱简谱网
说到做到.txt	说到做到	jianpucn-416399	jianpucn	王宏伟		说到做到 王宏伟 歌谱简谱网
心之焰.txt	心之焰	jianpucn-416563	jianpucn	邓紫棋		心之焰 邓紫棋 歌谱简谱网
生活问我_我问生活.txt	生活问我 我问生活	jianpucn-416609	jianpucn	刘欢		生活问我 我问生活（电视剧《姊妹行》插曲） 刘欢 歌谱简谱网
剑出鞘.txt	剑出鞘	jianpucn-416809	jianpucn	杨洪基		剑出鞘 杨洪基 歌谱简谱网
我的身边有个你.txt	我的身边有个你	jianpucn-416867	jianpucn	邓丽君		我的身边有个你 邓丽君 歌谱简谱网
现在以后.txt	现在以后	jianpucn-417323	jianpucn	童安格		现在以后 童安格 歌谱简谱网
生命过客.txt	生命过客	jianpucn-417411	jianpucn	童安格		生命过客（卡斯词 李伟松 李偲松曲） 童安格 歌谱简谱网
星光满天.txt	星光满天	jianpucn-417422	jianpucn	王宏伟		星光满天 王宏伟 歌谱简谱网
寻找然乌湖.txt	寻找然乌湖	jianpucn-419128	jianpucn	阎维文		寻找然乌湖 阎维文 歌谱简谱网
等着我.txt	等着我	jianpucn-419198	jianpucn	殷秀梅		等着我(前苏联歌曲) 殷秀梅 歌谱简谱网
爱笑的眼.txt	爱笑的眼	jianpucn-419493	jianpucn	林俊杰		爱笑的眼 林俊杰 歌谱简谱网
小背篓.txt	小背篓	jianpucn-419660	jianpucn	宋祖英		小背篓(民族声乐考级歌曲) 宋祖英 歌谱简谱网
歌唱新时代.txt	歌唱新时代	jianpucn-419697	jianpucn	杨洪基		歌唱新时代 杨洪基 歌谱简谱网
可能否.txt	可能否	jianpucn-420271	jianpucn	腾格尔		可能否 腾格尔 歌谱简谱网
倒数.txt	倒数	jianpucn-420997	jianpucn	邓紫棋		倒数 邓紫棋 歌谱简谱网
情牵梁家河.txt	情牵梁家河	jianpucn-421871	jianpucn	阎维文		情牵梁家河 阎维文 歌谱简谱网
农民颂.txt	农民颂	jianpucn-421978	jianpucn	王宏伟		农民颂（电视剧《黄土高天》主题曲） 王宏伟 歌谱简谱网
党建是魂.txt	党建是魂	jianpucn-423195	jianpucn	阎维文		党建是魂 阎维文 歌谱简谱网
月亮姑娘.txt	月亮姑娘	jianpucn-423706	jianpucn	王宏伟		月亮姑娘（苏柳词 羊鸣曲、手稿版） 王宏伟 歌谱简谱网
当那枫叶红.txt	当那枫叶红	jianpucn-423973	jianpucn	费玉清		当那枫叶红 费玉清 歌谱简谱网
寒鸦少年《斗破苍穹》主题曲.txt	寒鸦少年《斗破苍穹》主题曲	jianpucn-424054	jianpucn	华晨宇		寒鸦少年《斗破苍穹》主题曲 华晨宇 歌谱简谱网
月牙五更.txt	月牙五更	jianpucn-424338	jianpucn	阎维文		月牙五更（东北民歌） 阎维文 歌谱简谱网
戒烟_2.txt	戒烟	jianpucn-424441	jianpucn	李荣浩		戒烟（拇指琴卡林巴琴弹唱谱） 李荣浩 歌谱简谱网
月牙五更东北民歌.txt	月牙五更东北民歌	jianpucn-424538	jianpucn	阎维文		月牙五更东北民歌 阎维文 歌谱简谱网
颂歌献给毛主席.txt	颂歌献给毛主席	jianpucn-424984	jianpucn	阎维文		颂歌献给毛主席（纪念毛主席诞辰125周年） 阎维文 歌谱简谱网
好美的一个秋.txt	好美的一个秋	jianpucn-425258	jianpucn	宋祖英		好美的一个秋（2） 宋祖英 歌谱简谱网
桃花妹子1.txt	桃花妹子1	jianpucn-425259	jianpucn	宋祖英		桃花妹子1 宋祖英 歌谱简谱网
复兴的力量.txt	复兴的力量	jianpucn-425580	jianpucn	殷秀梅		复兴的力量 殷秀梅 歌谱简谱网
民族声乐考级歌曲_牧歌.txt	民族声乐考级歌曲 牧歌	jianpucn-425827	jianpucn	蒋大为		民族声乐考级歌曲 牧歌 蒋大为 歌谱简谱网
民族声乐考级歌曲_伊犁河月夜.txt	民族声乐考级歌曲 伊犁河月夜	jianpucn-425830	jianpucn	杨洪基		民族声乐考级歌曲 伊犁河月夜 杨洪基 歌谱简谱网
母亲湖.txt	母亲湖	jianpucn-427177	jianpucn	杨洪基		母亲湖 杨洪基 歌谱简谱网
高山流水_2.txt	高山流水	jianpucn-427183	jianpucn	宋祖英		高山流水（韩静霆词 羊鸣曲） 宋祖英 歌谱简谱网
带着地球去流浪.txt	带着地球去流浪	jianpucn-428092	jianpucn	刘欢		带着地球去流浪（电影《流浪地球》主题曲） 刘欢 歌谱简谱网
红墙连万家.txt	红墙连万家	jianpucn-428120	jianpucn	张也		红墙连万家（北京2019春晚 唱） 张也 歌谱简谱网
春天里的花园花儿美丽.txt	春天里的花园花儿美丽	jianpucn-428332	jianpucn	殷秀梅		春天里的花园花儿美丽 殷秀梅 歌谱简谱网
我伴梅花报春来.txt	我伴梅花报春来	jianpucn-428335	jianpucn	张也		我伴梅花报春来 张也 歌谱简谱网
岩石里的花.txt	岩石里的花	jianpucn-428954	jianpucn	邓紫棋		岩石里的花 邓紫棋 歌谱简谱网
那时的我们.txt	那时的我们	jianpucn-428960	jianpucn	毛不易		那时的我们 毛不易 歌谱简谱网
别再闹了.txt	别再闹了	jianpucn-428970	jianpucn	毛不易		别再闹了（电影《来电狂响》主题曲） 毛不易 歌谱简谱网
天上的菊美.txt	天上的菊美	jianpucn-429283	jianpucn	降央卓玛		天上的菊美（电影《天上的菊美》主题曲） 降央卓玛 歌谱简谱网
心向阳光.txt	心向阳光	jianpucn-429418	jianpucn	张也		心向阳光（刘新圈词 舒楠曲） 张也 歌谱简谱网
永远的雷锋.txt	永远的雷锋	jianpucn-429550	jianpucn	宋祖英		永远的雷锋（ 唱） 宋祖英 歌谱简谱网
民族声乐考级歌曲_望月.txt	民族声乐考级歌曲 望月	jianpucn-429738	jianpucn	宋祖英		民族声乐考级歌曲 望月 宋祖英 歌谱简谱网
此生惟你.txt	此生惟你	jianpucn-429852	jianpucn	周深		此生惟你（电视剧《倚天屠龙记》插曲） 周深 歌谱简谱网
美丽武汉欢迎.txt	美丽武汉欢迎	jianpucn-429934	jianpucn	乌兰图雅		美丽武汉欢迎（第七届世界军人运动会主题推广曲） 乌兰图雅 歌谱简谱网
荷塘月色.txt	荷塘月色	jianpucn-430139	jianpucn	凤凰传奇		荷塘月色（乐队 ） 凤凰传奇 歌谱简谱网
晚安曲.txt	晚安曲	jianpucn-430846	jianpucn	费玉清		晚安曲（刘家昌 ） 费玉清 歌谱简谱网
民族声乐考级歌曲_祝福祖国.txt	民族声乐考级歌曲 祝福祖国	jianpucn-431432	jianpucn	张也		民族声乐考级歌曲 祝福祖国 张也 歌谱简谱网
你的背影.txt	你的背影	jianpucn-431445	jianpucn	阎维文		你的背影 阎维文 歌谱简谱网
可爱的杜鹃花.txt	可爱的杜鹃花	jianpucn-431699	jianpucn	李谷一		可爱的杜鹃花（科教片《四川杜鹃花》插曲） 李谷一 歌谱简谱网
百合花.txt	百合花	jianpucn-431754	jianpucn	李谷一		百合花（电影《百合花》主题曲） 李谷一 歌谱简谱网
最美的歌儿献个妈妈.txt	最美的歌儿献个妈妈	jianpucn-432380	jianpucn	蒋大为		最美的歌儿献个妈妈 蒋大为 歌谱简谱网
小岛蔷薇花.txt	小岛蔷薇花	jianpucn-432499	jianpucn	阎维文		小岛蔷薇花（炽炎词 士心曲） 阎维文 歌谱简谱网
lily.txt	lily	jianpucn-432527	jianpucn	李健		lily 李健 歌谱简谱网
不如归去.txt	不如归去	jianpucn-432656	jianpucn	蔡幸娟		不如归去（台湾电视剧《庭院深深》插曲） 蔡幸娟 歌谱简谱网
一个都不能少.txt	一个都不能少	jianpucn-432660	jianpucn	阎维文		一个都不能少(河南电视台 脱贫大决战 主题歌) 阎维文 歌谱简谱网
大国工匠.txt	大国工匠	jianpucn-432698	jianpucn	阎维文		大国工匠（大字正音） 阎维文 歌谱简谱网
换个地方去战斗.txt	换个地方去战斗	jianpucn-433192	jianpucn	阎维文		换个地方去战斗（退役军人之歌） 阎维文 歌谱简谱网
如果遇见你.txt	如果遇见你	jianpucn-433240	jianpucn	李健		如果遇见你（音乐剧《我AI你》推广歌曲） 李健 歌谱简谱网
追风筝的孩子.txt	追风筝的孩子	jianpucn-433305	jianpucn	林俊杰		追风筝的孩子 林俊杰 歌谱简谱网
别董大.txt	别董大	jianpucn-433525	jianpucn	凤凰传奇		别董大（ 记谱） 凤凰传奇 歌谱简谱网
我们是明星.txt	我们是明星	jianpucn-433619	jianpucn	邓丽君		我们是明星 邓丽君 歌谱简谱网
塔尖上的中国.txt	塔尖上的中国	jianpucn-433764	jianpucn	杨洪基		塔尖上的中国（汪洋词 邓冠东 邓毅曲） 杨洪基 歌谱简谱网
何必再相恋.txt	何必再相恋	jianpucn-433767	jianpucn	邓丽君		何必再相恋 邓丽君 歌谱简谱网
祭魂酒.txt	祭魂酒	jianpucn-433773	jianpucn	童安格		祭魂酒（电视剧《无忧公主》片尾曲） 童安格 歌谱简谱网
隐藏的情意.txt	隐藏的情意	jianpucn-433817	jianpucn	邓丽君		隐藏的情意 邓丽君 歌谱简谱网
有人呼唤你.txt	有人呼唤你	jianpucn-433904	jianpucn	邓丽君		有人呼唤你 邓丽君 歌谱简谱网
我要咖啡.txt	我要咖啡	jianpucn-434010	jianpucn	邓丽君		我要咖啡 邓丽君 歌谱简谱网
为农民喝彩.txt	为农民喝彩	jianpucn-434382	jianpucn	阎维文		为农民喝彩 阎维文 歌谱简谱网
为农民唱首歌.txt	为农民唱首歌	jianpucn-434383	jianpucn	阎维文		为农民唱首歌 阎维文 歌谱简谱网
敦煌故事.txt	敦煌故事	jianpucn-434388	jianpucn	王宏伟		敦煌故事（亦弛整理版） 王宏伟 歌谱简谱网
淘汰.txt	淘汰	jianpucn-434477	jianpucn	陈奕迅		淘汰(简和谱) 陈奕迅 歌谱简谱网
袖手旁观.txt	袖手旁观	jianpucn-434478	jianpucn	李健		袖手旁观(简和谱) 李健 歌谱简谱网
幸福中国一起走.txt	幸福中国一起走	jianpucn-435256	jianpucn	张也		幸福中国一起走 张也 歌谱简谱网
在那桃花盛开的地方.txt	在那桃花盛开的地方	jianpucn-435603	jianpucn	蒋大为		在那桃花盛开的地方(〔京剧版〕) 蒋大为 歌谱简谱网
齐天.txt	齐天	jianpucn-435766	jianpucn	华晨宇		齐天 华晨宇 歌谱简谱网
慢半拍.txt	慢半拍	jianpucn-436181	jianpucn	薛之谦		慢半拍 薛之谦 歌谱简谱网
中国应急救援之歌.txt	中国应急救援之歌	jianpucn-436738	jianpucn	王宏伟		中国应急救援之歌 王宏伟 歌谱简谱网
荒城渡.txt	荒城渡	jianpucn-436904	jianpucn	周深		荒城渡（电视剧《陈情令》插曲） 周深 歌谱简谱网
小手拉大手.txt	小手拉大手	jianpucn-437160	jianpucn	梁静茹		小手拉大手( 简和谱 ) 梁静茹 歌谱简谱网
中国大舞台.txt	中国大舞台	jianpucn-437292	jianpucn	殷秀梅		中国大舞台（70周年国庆专辑） 殷秀梅 歌谱简谱网
长江之歌.txt	长江之歌	jianpucn-437381	jianpucn	殷秀梅		长江之歌( 电视剧《话说长江》主题曲 ) 殷秀梅 歌谱简谱网
毛主席永远和我们在一起.txt	毛主席永远和我们在一起	jianpucn-437429	jianpucn	降央卓玛		毛主席永远和我们在一起（纪念毛主席诞辰专辑） 降央卓玛 歌谱简谱网
延边人民热爱毛主席.txt	延边人民热爱毛主席	jianpucn-437533	jianpucn	张也		延边人民热爱毛主席（纪念毛主席诞辰专辑） 张也 歌谱简谱网
长大后我就成了你.txt	长大后我就成了你	jianpucn-437665	jianpucn	宋祖英		长大后我就成了你（老师节专辑） 宋祖英 歌谱简谱网
Honey_Honey.txt	Honey Honey	jianpucn-437686	jianpucn	孙燕姿		Honey Honey( 简和谱 ) 孙燕姿 歌谱简谱网
陈情令_荒城渡.txt	陈情令 荒城渡	jianpucn-437717	jianpucn	周深		陈情令 荒城渡（片段）（拇指琴卡林巴琴单音 ） 周深 歌谱简谱网
中国忘不了你.txt	中国忘不了你	jianpucn-437729	jianpucn	王宏伟		中国忘不了你 王宏伟 歌谱简谱网
祖国最亲.txt	祖国最亲	jianpucn-437793	jianpucn	蒋大为		祖国最亲(祖国颂歌100首) 蒋大为 歌谱简谱网
